"OMR test_1.jpg","inputs/MobileCamera/OMR test_1.jpg","outputs\MobileCamera/CheckedOMRs/MobileCamera_OMR test_1.jpg","0","A","","","","",""
"OMR test_1.jpg","inputs/MobileCamera/OMR test_1.jpg","outputs\MobileCamera/CheckedOMRs/MobileCamera_OMR test_1.jpg","0","A","","","","","","","","","","","","","","","","","","","","","","",""
"OMR test_1.jpg","inputs/MobileCamera/OMR test_1.jpg","outputs\MobileCamera/CheckedOMRs/MobileCamera_OMR test_1.jpg","0","A","","","","","","","","","","","","","","","","","","","","","","",""
"OMR test_1.jpg","inputs/MobileCamera/OMR test_1.jpg","outputs\MobileCamera/CheckedOMRs/MobileCamera_OMR test_1.jpg","0","A","","","","","","","","","","","","","","","","","","","","","","",""
